id,available,rate,title,author,genre,price,year,description,age
539290,true,,Училка для бандита,Мила Дали,"Современный любовный роман, Короткий любовный роман",119.00,2025,"&mdash; Привет, подруга! Как ты там? Не зачахла еще со своими книжками? Есть одна работенка. Очень&hellip; ну, очень специфическая, понимаешь?

Напрягаюсь.

&mdash; Что за работа, Свет?&nbsp;

&mdash; Нужно индивидуальные занятия проводить. С одним&nbsp;серьезным человеком. Он сейчас&hellip; скажем так, временно находится в местах не столь отдаленных. Понимаешь?..

Пауза. Чувствую, как холодеют кончики пальцев, а по спине пробегает неприятный озноб.

&mdash; &hellip;Но он скоро выходит по УДО, и ему для положительной характеристики перед комиссией нужно, чтобы кто-то приличный с ним позанимался. Литература там&hellip;&nbsp; все такое.&nbsp;

&mdash; В тюрьме?&nbsp;

&mdash; Ну да. Колония, &mdash; буднично, словно речь идет о походе в ближайший супермаркет, отвечает Света. &mdash; Но ты не бойся, Ань, там все схвачено, безопасность на высшем уровне. Адвокат его все устроит. И деньги, Ань! Такие деньги тебе сейчас ой как нужны! Я же знаю про Лизу &mdash; мама твоя мне все рассказала. На операцию хватит с лихвой, еще и на самую лучшую реабилитацию останется, и маме сможешь помочь, чтобы она хоть немного отдохнула.

Однотомник. ХЭ
ГОРЯЧАЯ НОВИНКА АВТОРА:&nbsp;https://litnet.com/shrt/PaPr

&nbsp;",18
432703,true,,Смертельный отбор: в поисках истинной,Наталья Дорофеева,"Тёмное фэнтези, Приключенческое фэнтези",0.00,2025,"Император умирает и хочет успеть провести отбор, чтобы срочно женить наследника. Наследник ищет истинную и хочет избавиться от навязанных ему невест, прибегнув к помощи распорядителя отбора. Распорядитель сам может стать Императором и хочет уничтожить всех претенденток, чтобы принц потерял право на трон. А я попала в этот дурдом из другого мира и просто хочу выжить, чтобы вернуться домой.

В книге не будет прекрасного принца, нежных принцесс, красивых нарядов, дворцовых балов. Вас ждут смертельные испытания, предательство, борьба за трон, романтика и проблема выбора между любовью и истинностью.

В комментариях могут быть спойлеры.",18
458320,true,,О новый дивный мир,Ася Амурр,"Эротическое фэнтези, Романтическая эротика",0.00,2024,"ЧЕРНОВИК, будет вычитка.

&nbsp;Эросказка.
Привет! Меня зовут Анабель. Я певица в местном ресторане. Однажды, я получила пригласительное на бал-маскарад и волей одной Богини попала в другой мир.
- Что? Это не бал-маскарад и все за правду? Мне нужно спасти мир? А зачем мне столько мужей?

-много откровенных сцен;
-легкое путешествие попаданки;
-много красивых мужчин;
-мжмммм;
- эльфы, драконы, демоны, оборотни, вампиры, наги, орки;
- хэ.
Визуализацию можно посмотреть по ссылке ВК в разделе &quot;Обо мне&quot; или в моем блоге.",18
492755,true,,Ведьма повелителя драконов,Татьяна Озерова,"Эротическое фэнтези, Бытовое фэнтези",0.00,2025,"&mdash; Что значит, другого выхода нет? &mdash; нахмурилась я. &mdash; Лечь под повелителя драконов? Серьёзно?
Сдерживая предательскую дрожь в пальцах, я положила на верстак щипцы. Убедилась, что из них не выскользнет золотая артефактная нить. Уставилась на старую ведьму.
&mdash; А как ты думаешь, ведьмы в моём роду справляются с таким мощным даром? &mdash; прищурилась старая Мирга. &mdash; С тем, что ты попала в тело моей дочери, я смирилась. Привыкла к тебе. Приняла и обучила как родную.&nbsp;
В голосе старухи зазвенела сталь:
&mdash; Ты приняла новый мир и новую судьбу. Ведьминские пути моего рода тебе тоже придётся принять.

18+. ХЭ. Однотомник, отдельный мир, герои не связаны с другими книгами.",18
537370,true,,Желанная пленница,Инна Дворцова,"Любовное фэнтези, Приключенческое фэнтези",0.00,2025,"Мой одержимый властью муж поднял мятеж против короля, а расплачиваться пришлось мне. Я стала заложницей. С моей помощью король надеялся ослабить бунтовщиков. 

Вот только просчитался монарх — мужу я, как оказалось, не очень-то и нужна, и его идея подавить бунтовщиков с грохотом провалилась. 

Однако вместо того, чтобы вернуть меня домой, король внезапно передумал и теперь хочет оставить меня при себе.

Ненавижу мужа, за то что стала разменной монетой в его борьбе за власть!

И короля тоже ненавижу — за то, что сделал меня игрушкой в своих руках! 

Но, вопреки здравому смыслу, нас непреодолимо тянет друг к другу...

***

Однотомник. Читается отдельно

***

Книга участвует в литмобе ""Похищенная драконом"": https://litnet.com/shrt/9DSf

От автора:
Мои любимые читатели, ваша поддрежка (звездочки и комментарии) делает меня счастливее 

График прод: первые  7 дней ежедневно, затем три раза в неделю: пон, ср, пят.",
539340,true,,Я. Тебя. Сломаю,Ольга Дашкова,"Остросюжетный любовный роман, Романтическая эротика",0.00,2025,"Я вернулась в Стамбул ради больного отца, но попадала в ловушку традиций и власти. Амир Ахметоглу Демир, теневой король города, пришел за моей сестрой Лейлой, но выбрал меня.

&ndash; Ты думаешь, я твоя добыча?
&ndash; Нет, Элиф, &ndash; Амир улыбается, хищно, но спокойно. &ndash; Ты мой вызов.
&ndash; Я скорее сожгу этот город, чем стану твоей.
&ndash; Попробуй. Но я потушу этот огонь твоей кровью.

В этом романе страсть борется с долгом, а свобода &ndash; с судьбой. Сможет ли Элиф устоять перед мужчиной, который хочет не просто ее тело, но и душу?
Или она сломает его первой?

Новая серия жестоких восточных сказок &quot;Пламя и Кровь&quot; ГРАФИК 1/2",18
48754,true,,Допрыгалась?,Янышева Ольга,"Юмористическое фэнтези, Попаданцы в другие миры",0.00,2018,"КНИГА 1. 
Ольга, веселая и общительная девушка, выпускница института Культуры, попадает в другой мир... 
Оказавшись в настоящей академии магии, девушка готова любыми путями вернуться домой. Героиня не одного человека доведёт до истерики!
""Ну, аборигены, или кто вы тут, берегитесь! И по фиг, что парни здесь красавчики! О...да тут принц...и не один!?""
# попаданка, 
# академия магии, 
# дерзкая героиня,
# Мэри Сью...",
109651,true,,Только не дракон!,Лена Хейди,"Юмористическое фэнтези, Эротическое фэнтези",199.00,2019,"БУКТРЕЙЛЕР!!!

Я попала в чужой мир по магическому призыву его императора: он полагал, что получит ключ для контроля армии монстров. Но вместо дворца вожделенный артефакт очутился где-то в лесу и скоропостижно обзавёлся двумя мужьями – эльфом и оборотнем. Третьему кандидату в супруги – дракону – я отказала, но он был категорически не согласен с подобной дискриминацией и решил восстановить вселенскую справедливость, как он её себе представлял. В общем, эта наглая рептилия меня похитила. Интересно, как скоро меня найдут мужья и что со всем этим будет делать император?..

****

❤ НА БУМАГЕ ❤ - купить можно тут:  https://www.labirint.ru/books/785640/

Обложка - Екатерина Лоринова

Третья (заключительная) книга цикла - ""Шейд"".",18
204365,true,,Почему именно ты?..,Екатерина Юдина,"Любовное фэнтези, Эротическое фэнтези",199.00,2020,"Меня предали. Наказали за то, чего я не совершала. Когда-то была сильным магом, но теперь лишилась всего. Стала той, которую насильно зашвырнули в закрытую академию. Но я должна сбежать. Вернуть свое имя и свою жизнь, ведь ими теперь пользовался кто-то другой.

И хуже всего то, что в этой академии, находился мой истинный. Он еще не учуял меня. Не узнал во мне свою пару, а я уже сейчас задавалась вопросом: ""Почему именно он?"". Во всем мире не найти более циничного чудовища, презирающего абсолютно всех.",18
206804,true,,Мой личный дьявол,Александра Пивоварова,"Современный любовный роман, Романтическая эротика",0.00,2025,"Мою жизнь сложно назвать счастливой, она скорее напоминает настоящий ад: пьяница отец, безразличие матери и старшая сестра, которая не прочь отбить у меня любимого человека.

Я варилась во всем этом 20 лет и казалось, что хуже быть просто не может, но нет, жизнь в очередной раз подкидывает мне интересные сюрпризы. Из-за долгов отца мы были вынуждены продать дом и переехать к тете, мне пришлось окунуться в новый мир, мир большого и жестокого города.

Но самой главной проблемой стала встреча с нахальным и самодовольным придурком, который не знает слова &laquo;нет&raquo; и считает себя королем этого города, а самое смешное, что так считают и остальные.

⭐ ИСТОРИЯ НИНЫ ВОРОНОВОЙ ⭐ - &quot;Поиграем?&quot; -&nbsp;https://litnet.com/shrt/teln",18
302850,true,,Мой новый отчим. (вне)закона,Даша Литовская,"Романтическая эротика, Современный любовный роман",169.00,2025,"&mdash; Приятно познакомиться, Соня, &mdash; безразлично бросает мой новый отчим и протягивает широкую ладонь.
Не могу поднять руку, чтобы протянуть её в ответ для приветствия. Просто смотрю на него, не моргая.
В голове только одна мысль: &laquo;Этого просто не может быть&raquo;.
Мужчина переводит взгляд на мою мачеху и непонимающе изгибает бровь, мол, &laquo;она у тебя отсталая?&raquo;. Та смущённо хихикает и треплет меня по плечу.
&mdash; Устала просто с перелёта, &mdash; отвечает она.
Вижу, что ей за меня неудобно&hellip;
Но я была влюблена в этого мужчину всю свою сознательную жизнь.
В восемь хотела быть принцессой, но чтобы рыцарем, спасающим от злой мачехи, стал непременно он. В шестнадцать представляла нашу свадьбу и первую брачную ночь. Грезила о нём во сне и наяву.
Пришло время, долгожданная встреча состоялась.
Только вот я никак не могла представить, что он войдёт в мою жизнь в качестве нового отчима&hellip; И теперь нам придется жить под одной крышей!


 Однотомник. Хэппи-энд


&zwj;❤️&zwj;Другие книги автора:

Отец подруги. Каникулы в Альпах
https://litnet.com/shrt/PSfd
Друг отца. Офисный беспредел
https://litnet.com/shrt/PSCd
Наедине со сводным. Ловушка для двоих
https://litnet.com/shrt/PSEd

&nbsp;",18
417995,true,,Серая мышка для босса,Саша Кей,"Служебный роман, Романтическая эротика",0.00,2022,"Меня зовут Лиза, и я – младший финансовый аналитик. Ради отпуска я согласилась заменить заболевшую коллегу, и с этого момента я попрощалась с уютным днем сурка. 

Егор Раевский – наш новый генеральный. Властный тиран, который никак не может обойтись без секретаря.

Как же он меня бесит, каждый день проверяя на прочность! Кажется, мне грозит увольнение, но серые мышки так просто не сдаются!
_____
История Лизы и Егора",18
423597,true,,Предательство одного подарит любовь многих,Taruna Poddubnaya,"Любовная фантастика, Космическая фантастика",129.00,2024,"Она была любимой дочкой, хорошим финансистом и, как ей казалась, счастливой замужней женщиной. Но всё это рухнуло. Любимый муж предал, чтобы спасти свою шкуру, и готов был продать её, забыв все слова любви, что были им сказаны. Однако судьба подкидывает Елене новых виражей. Её похищают представители жуткой садисткой расы.
Уже попрощавшись с жизнью, она находит спасение в виде прекрасного воина, его друзей и не только… Она обретёт любовь, поддержку, заботу и защиту. Вот только всё, чего ей так не доставало, сможет дать не один, а несколько мужчин. С ними она познает радость приключений, цену предательств и горечь трагедий.",18
428073,true,,Лжец,Марика Крамор,"Романтическая эротика, Романы о неверности",189.00,2024,"— Убирайся из моей жизни! — кричу ему что есть силы.
— Пожалуйста, выслушай! Дай объяснить!
— Дома объяснишь! — задыхаюсь от боли. — Невесте своей!
После измены мужа я отправилась к бывшей подруге. Посмотреть в глаза той, что разрушила мой брак. Но что-то пошло не так, и я встретила Его. В самый сложный период жизни. Доверилась. А он сделал ещё больнее.

Эмоционально. Жизненно. Сложно. ХЭ.",18
432918,true,,Отличница для ректора. Запретная магия,Александра Воронцова,"Магическая академия, Магический детектив",159.00,2023,"Все чего я хотела – это без проблем доучиться в Академии запретных искусств, не привлекая к себе лишнего внимания. И это у меня  почти получилось.
Но странное ночное происшествие привело в Академию лорда, который, кажется, задался целью раскрыть все мои секреты.
Один из сильнейших магов и приближенный императора, он стал временным ректором, чтобы разобраться, что творится в Академии запретных искусств.
И его, похоже, интересует не только расследование, но и я сама.",
451048,true,,"Измена. Я (не) нужна тебе, дракон!",Мария Минц,"Приключенческое фэнтези, Любовное фэнтези",159.00,2025,"– Лучше скажи, зачем ты вдруг решил жениться. Тем более, на такой серой мышке. Она же даже не твоя истинная, – продолжила мурлыкать Урсула, и меня, стоящей за дверью, бросило в жар от негодования. Какое дело этой стерве до наших отношений с мужем?

– Эта серая мышка обладает особым даром, который я не хочу ни с кем делить. Именно поэтому она должна принадлежать только мне, – усмехнулся Армин, – Хватит о ней. Снимай эту тряпку, я же знаю, что у тебя под ней ничего нет.

– Я всегда завидовала сестре, что ей достался такой потрясающий муж, – проворковала Урсула, – как жаль, что она умерла...

В тексте есть:
❤️ Властный дракон с мрачными тайнами
❤️ Нежная героиня
❤️ Буря эмоций и приключений
❤️ ХЭ",
466416,true,,Мой опасный ректор академии космодесанта,"Татьяна Гончарова, Елена Сергеева","Космическая фантастика, Любовная фантастика",0.00,2024,"Он &ndash; властный и суровый ректор Академии космического десанта. Я &ndash; самая слабая и неумелая из виденных им курсантов. Что может нас объединять? Тайна. Страшная и ужасно порочная тайна. Мы вынуждены скрывать наши встречи, но с каждым разом это становится делать все труднее.

# строго 18+ (огнище и пожарище гарантированы)
# горячий ректор
# космическая академия
# боевые сцены
# пси-атаки
# космические баталии
И, безусловно, ХЭ!

Входит в цикл &quot;Рихты&quot; (1) https://litnet.com/shrt/hlem Можно читать отдельно.",18
476840,true,,Варвар. Его девочка,Ая Кучер,"Эротика, Остросюжетный любовный роман",179.00,2025,"&ndash; Все продаются, все цену называют, &ndash; мужчина расстегивает рубашку. &ndash; Я хочу тебя. Так что называй.&nbsp;
&ndash; Я &ndash; не все! &ndash; вздёргиваю подбородок. &ndash; Я не такая.
&ndash; Все вы такие. Но так даже интереснее. Люблю людей ломать.

Сначала он принял меня за подарок. Девочку по вызову.
Теперь - хочет сломать меня.
Его называют Варвар.
Огромный. Хищный. Опасный.&nbsp;
Для него нет преград или ограничений. Он привык получать всё, что хочет.&nbsp;
А сейчас он хочет получить меня в свою постель.

И мой отказ лишь служит для него вызовом.
____
Эмоционально. Откровенно. Горячо
НЕ ЗАБУДЬТЕ ДОБАВИТЬ КНИГУ В БИБЛИОТЕКУ И ПОСТАВИТЬ &quot;НРАВИТСЯ&quot; ❤️",18
477151,true,,Последняя из забытого рода 2. Права и обязанности,Ирина Властная,"Приключенческое фэнтези, Попаданцы в другие миры",179.00,2024,"Я умерла в своём мире и оказалась в другом в теле единственной наследницы древнего рода.Проблем тут достаточно: наладить торговлю с Северными княжествами; с гномами договориться о добыче сверхценного алитриума; помочь дракону, которого спасла, разобраться с заговорщиками; утереть нос одному беловолосому демону, который считает, что я гожусь только на роль любовницы...а это не учитывая прочих неприятностей, вроде кровожадных тварей, время от времени появляющихся на моих землях..
.Вторвя часть (планируется три части)",
494592,true,,Мои,Мария Зайцева,"Криминальный любовный роман, Остросюжетный любовный роман",210.00,2025,"ИСТОРИЯ ВАНИ ХАЗАРОВА ЗДЕСЬ:&nbsp;https://litnet.com/shrt/nJfp
- Тагир, я не могу так больше.
Она смотрит на меня, моя беда. Моя самая главная проблема в жизни. Моя женщина.&nbsp;
И снова говорит то, что мне не нравится. То, что я не хочу слушать. Но слушаю.&nbsp;
- Так не может больше продолжаться, понимаешь? Ты словно с ума сошел.&nbsp;
Она медлит, ждет от меня каких-то слов. А я не могу ничего ответить.&nbsp;
Потому что она права.&nbsp;
Сошел.
Сразу, как ее увидел.
И до сих пор не могу прийти в себя.
Она говорит разумные, с ее точки зрения, вещи. И хочет уйти. Сбежать.
Но она не понимает, что этому не бывать.&nbsp;
Что она - моя.
Дочь - моя.&nbsp;
Сын - мой.
И я за них готов любого на клочки порвать.
Я хочу ей это все сказать, но молчу.&nbsp;
Такие вещи не говорят, потому что. Такие вещи доказывают.&nbsp;
Делом.&nbsp;
ПРИМЕЧАНИЕ:
Да, мои хорошие, это история Тагира Хазарова, она будет полностью от его лица. Кто не в курсе, кто такой Тагир - велкам читать первую часть цикла &quot;Чужой ребенок&quot;, ссыль в названии цикла возле аннотации. И рекомендую посмотреть БУКТРЕЙЛЕР к первой книге. Он вам зайдет 100%.&nbsp;
Жду вашей поддержки, хорошие мои! Это будет непросто, но мы все сделаем, как надо.&nbsp;
Вам понравится!&nbsp;

&nbsp;",
495706,true,,Хозяйка чужой усадьбы,Наталисс,"Бытовое фэнтези, Любовное фэнтези",169.00,2025,"Вчера я была уважаемой женой графа, а сегодня стала никем. Узнав, что я не смогу иметь детей, муж без раздумий разорвал наш брак и отправил в полуразрушенную усадьбу своей семьи, надеясь, что я просто там сгину. Сам же он быстро нашел мне замену.&nbsp;
Вот только он даже не подозревает, что диагноз лекаря может быть ошибочным&hellip; Однако я не намерена возвращаться, особенно после того, как увидела его истинное лицо.
Старую усадьбу восстановлю, открою свое дело и стану счастлива всем назло. Но мои планы, могут быть, разрушены из-за неожиданно появившегося незнакомца, который утверждает, что является хозяином дома.

#Бытовое фэнтези
#Встреча через время
#Ребенок
#Обустройство поместья
#Немножечко тайн и интриг
#ХЭ",
501132,true,,Развод. Осколки нашей семьи,Тая Наварская,"Романы о неверности, Женский роман",159.00,2025,"&ndash; Ладно, Марин, &ndash; вздыхает подруга. &ndash; Бессмысленно скрывать очевидное. Любовница твоего мужа &ndash; это я.
&ndash; Ты&hellip; Ты шутишь?
&ndash; Мы не хотели причинять тебе боль. Но наши чувства настолько сильны, что им невозможно сопротивляться&hellip;
Она вытаскивает свой мобильник и поворачивает его ко мне. На экране фотография Давида. Закинув руки за голову, он спит на кровати, а рядом с ним пристроилась Ира в миниатюрном шелковом халатике.
&ndash; Эпопея с любовным треугольником слишком затянулась, &ndash; продолжает она. &ndash; С этим нужно покончить.
&ndash; Покончить с чем? &ndash; хмуро уточняю я. &ndash; С моим браком?
&ndash; Ваш брак уже давно потерял смысл, ты и сама это знаешь. Давид должен быть моим. Ему хорошо со мной.&nbsp;
На несколько мгновений я закрываю глаза, мысленно проваливаясь в черную бездну потрясения, гнева и обиды. Я доверяла им. Обоим доверяла.&nbsp;
А оно вон как вышло.
Я беременна третьим ребенком, а у мужа роман с моей лучшей подругой.

НОВИНКА! История Оли Баженовой уже Литнет!&nbsp;https://litnet.com/shrt/rSxL",
504164,true,,Развод. Счастье (не) с тобой,Таня Поляк,"Современная проза, Романы о неверности",169.00,2025,"- Ты бы тоже ходила в бриллиантах, если бы мне родила, - говорит муж, нанося очередную рану на сердце. Он словами бьет по болевым точкам. Намеренно.
- Я хотела тебе родить. Я столько раз просила тебя сходить со мной в клинику, но ты нашел способ поприятнее.
- Ну, как видишь, я здоров. Получается, ты у нас с дефектом.

На пятую годовщину свадьбы муж дарит мне оригинальный подарок &ndash; беременную любовницу.
Скоро Новый год, приятные хлопоты. Я же вместо подготовки к праздникам собираю документы на развод.
Муж думает, я буду страдать, но это не про меня. Я ведь достойна счастья?

Вас ждет:
&zwj;❤️&zwj; неунывающая, сильная героиня - 1 шт.
&zwj;❤️&zwj; муж-предатель - 1 шт.
&zwj;❤️&zwj; самый лучший сын в мире - 1 шт.
&zwj;❤️&zwj; &quot;О Боже, какой мужчина&quot; - 2 шт.
&zwj;❤️&zwj; ХЭ обязательно для самых достойных

История входит в литмоб &quot;Загадай любовь&quot;&nbsp;https://litnet.com/shrt/rxuh",18
509654,true,,(ветхая) Редкая красавица для чудовища,Соловьева Елена,"Бытовое фэнтези, Попаданцы в другие миры",169.00,2025,"Ринулась спасать внучку, а очутилась в магическом мире и молодом теле. Все бы ничего, да новоиспеченные родственнички решили принести в жертву.&nbsp;
Меня? Чудовищу?!&nbsp;
Это вы зря!&nbsp;
Имея жизненный опыт, можно славно устроиться где угодно. Мудрая женщина везде пригодится, с любым договорится. Хоть с чудовищем. Ну, и что, что рога и копыта. Главное, в мохнатой груди скрывается золотое сердце. И глаза красивые. Да и вообще внешность&hellip;
Так, а что здесь происходит? Мне кто-нибудь объяснит?!",
511644,true,,Развод. Адвокатская тайна,Марика Крамор,"Современная проза, Романы о неверности",189.00,2025,"НОВИНКА ❤&nbsp; БЫВШАЯ ЖЕНА https://litnet.com/shrt/gGiz &mdash; Да это же просто секс! Ну, было разок, &mdash; ухмыляется муж, &mdash; ну, может, два! О каком разводе речь, Оля?! Успокойся!

Мне на глаза попалась фотография, опубликованная в соцсетях популярной моделью. С подписью: &laquo;Мой любимый такой милаха, когда спит&raquo;.
Все верно. Мужчина на фото выглядит довольно внушительно. Вот только в ее любимом я узнаю своего мужа, с которым мы вместе уже шестнадцать лет.

ХЭ. Однотомник.
Другие книги автора&nbsp;❤ РАЗВОД. СЛЕПАЯ ЛЮБОВЬ:&nbsp;https://litnet.com/shrt/n8i3",
513662,true,,Русалочка для строгого босса,Анна Лапина,"Романтическая эротика, Служебный роман",179.00,2025,"&mdash; Отпусти&hellip; те меня! &mdash; кричу и бью по спине своего босса, который спокойно идет по офису со мной на плече. &mdash; Отпустите! Я уволилась! Я здесь больше не работаю!
&mdash; По закону ты должна отработать еще две недели, &mdash; отвечает мне, пока сотрудники офиса глазеют на нас и перешептываются.&nbsp;
Дикарь!
&mdash; И пока ты работаешь на меня никаких мужиков вокруг тебя! &mdash; заявляет он мне тоном не терпящим возражении. Войдя в свой кабинет, отпускает меня на пол. &mdash; Поняла?
&mdash; Емельян Маркович, вы не имеете права на ревность! У вас есть невеста! А я всего лишь помощница! Разве не так вы мне сказали? &mdash; с вызовом бросаю.

&zwj;❤️&zwj;ПОДПИСЫВАЙТЕСЬ И ДОБАВЛЯЙТЕ КНИГУ В БИБЛИОТЕКУ&zwj;❤️&zwj;",18
514853,true,,"Брошенная невеста, или Зачарованное поместье для попаданки",Наталья Гордеевская,"Бытовое фэнтези, Попаданцы в другие миры",169.00,2025,"&nbsp;Очутилась в новом мире, в теле несчастной, которую бросил жених, назвав недостойной.&nbsp;

Репутация испорчена, соседи гадко хихикают вслед, отец с мачехой в ярости выгоняют из дома.&nbsp;
Спастись можно только в Зачарованном поместье, про которое ходят жуткие &nbsp;слухи.&nbsp;

Но я не буду упускать шанса и сумею наладить там жизнь!&nbsp;

Вот только бывший жених, Адриан Дрейвуд, выкупил ближайшие земли и угрожает снести мой дом, если я не соглашусь на его возмутительное предложение.&nbsp;
Да еще и на руке вспыхнула странная метка&hellip;

В книге вас ждут:
❤️ история - антистресс;
❤️ упрямый дракон;
❤️ находчивая попаданка;
❤️ Зачарованное поместье с тайнами;
❤️ мудрый говорящий ворон Феликс;
❤️ ну и, конечно, ХЭ и любовь!&nbsp;

❤️Не забывайте добавлять книгу в библиотеку, чтобы не потерять, а от ваших звездочек автору будет очень приятно!&nbsp;❤️",
515839,true,,В омуте тьмы,Ноа Хоуп,"Криминальный любовный роман, Служебный роман",199.00,2025,"Мир страсти и опасности, где царит тьма, а любовь лишь контракт. 

Селим Демир &ndash; безжалостный босс турецко-американской мафии в Чикаго. Ночные кошмары прошлого и давление семьи толкают его к решению, которое должно стать выгодной сделкой: фиктивный брак без чувств, без привязанности.
Камилла Дэй &ndash; дерзкая, упрямая рыжеволосая женщина с маленькой дочерью на руках, не вписывающаяся ни в один из холодных планов мафиозного мира.

Их встреча &ndash; столкновение двух вселенных, где искры страсти разжигают пламя, способное как спасти, так и уничтожить.
Но в мире, где любовь равна слабости, а предательство &mdash; обычному правилу игры, им придётся сделать выбор: довериться друг другу или потерять всё.

Что ждёт тебя в романе:
❤️&zwj; Запретная страсть: Огненная химия между Селимом и Камиллой, которая бросит вызов всем правилам.
☠️Смертельные игры мафии, полные интриг, власти и предательства.
 Испытание, которое проверит их любовь на прочность.
 Трансформация героя, борющегося с собственной тьмой.

Сможет ли любовь растопить лёд в его сердце &mdash; или контракт останется всего лишь сделкой без права на счастье?
&nbsp;",
516875,true,,Нелюбимая жена-попаданка для герцога,"Кармен Луна, Ульяна Соболева","Юмористическое фэнтези, Бытовое фэнтези",139.00,2025,"Анна Викторовна, 65 лет, терапевт с железными нервами, умерла глупо, но героически &mdash; спасая мальчишку и волоча домой рыжего кота. Очнулась графиней Вайнерис Лауреттой, 19 лет отроду, в мире, где медицина &mdash; это кровопускание, а судьба уже припасла ей в приданое холодного, угрюмого, но до неприличия красивого герцога. Выжить? Конечно! Терпеть старомодные нравы и чужие приказы? Спасибо, нет. Пусть этот мир готовится: Вайнерис &mdash; не тихая благородная девица, а терапевт с опытом, острым языком и котом, который вечно оказывается в центре событий!
В книге есть
  #Врач Попаданка в героцогиню
  #Вторая Жизнь
  #Дворцовые Интриги
  #Рыжий Кот Решает Все
  #Вредный, но очень красивый герцог
  #Брак По Контракту
  #Инквизиция
  #Юмор и интриги
❤️ #Любовь с Герцогом
  #Без Вина Не Разобраться
ХЭ обязательно
ВТОРАЯ ЧАСТЬ&nbsp;
https://litnet.com/shrt/92PL
Другие книги литмоба здесь
https://litnet.com/shrt/umCw",
519860,true,,Гончарное дело попаданки или Кирпич на вашу голову,Дара Хаард,"Приключенческое фэнтези, Бытовое фэнтези",169.00,2025,"Кто в здравом уме откажется от того, чтобы вернуть молодость? Не я. Вот только после брачной ночи, я быстро оказалась вдовой. А родственник мужа, вместо того чтобы помочь, шантажирует и угрожает забрать племянников. Нужно&nbsp; придумать, как сбежать от шантажиста и выжить в заброшенном поместье. Ничего, где наша не пропадала, и поместье восстановлю, и дело своё налажу&hellip; и даже найду того, кто вновь заставит моё сердце взволнованно биться, но почему его голос, кажется мне знакомым.

В тексте:
&zwj;❤️&zwj;Попаданка из 60 лет в 20(жительница деревни, простая, но изворотливая)
 Мерзопакостный красавчик (не муж)
 Муж с драконовскими замашками (обломится)
&zwj;❤️&zwj;Дети, которых никто не любил (исправим)
 Конечно, магический дар (у нас фэнтези, не забываем)))
 Поместье, которое хранит свои тайны( мы все раскроем)
 Женские разборки, куда без них))
&zwj;❤️&zwj;ХЭ обязателен&nbsp;&nbsp;
История участвует в литмобе &quot;Пенсионерка-попаданка&quot;
https://litnet.com/shrt/uhey

Буду рада вашей поддержке&nbsp; &zwj;❤️&zwj;

Прекрасная обложка от Лидии Апазиди &quot;Book_ART&quot;",
523932,true,,"Мечта, а не жена!",Алина Ланская,"Современный любовный роман, Романтическая комедия",179.00,2025,"&mdash; Женись на мне! Хочешь, я прямо сейчас на колени встану? &mdash; Мара умоляюще смотрела на свою единственную и последнюю надежду.&nbsp;
&mdash; Офигела? &mdash; Лёха испуганно заозирался. &mdash; Ты&hellip; ты что, беременна?&nbsp;
&mdash; Я?! От воздуха, что ли? Лёша, меня без штампа в паспорте не возьмут в агентство. Я&nbsp;для тебя всё что угодно сделаю!&nbsp;
&mdash; Вот прям всё? А что наши родители скажут&hellip; Ну не знаю&hellip;
По нежной щеке Мары скатилась сиротливая слезинка. Лёха в страхе зажмурился, будто увидел конец своей беззаботной холостяцкой жизни.&nbsp;
&mdash; Ладно&hellip; я подумаю&hellip;&nbsp;
Лёха ушёл, оставив подругу в растрёпанных чувствах. И вот здесь, откуда-то сверху раздался незнакомый голос.&nbsp;&nbsp;
&mdash; Я слышал ваш разговор. Думаю, я могу решить вашу проблему.&nbsp;
Мара ошарашенно подняла голову.&nbsp;
На неё смотрел тот, кого она уже знала. Совсем не незнакомец.&nbsp;
&mdash; Яп-понский бог!&nbsp;

Ей срочно нужен штамп в паспорте, чтобы получить работу мечты и помочь родителям. Ему нужна жена, чтобы от него отстали и допустили к семейному бизнесу. Всё просто. Но есть одно но...

Новинка - После свадьбы. Свободна -&nbsp;https://litnet.com/shrt/PVtf",
